LanguageId,LanguageName,Latitude,Longitude,WordId,WordModernName1,WordModernName2,WordProtoName1,WordProtoName2,Phonetic,SpellingAltv1,SpellingAltv2,NotCognateWithMainWordInThisFamily2
11111450301,"N. Carolina",35.3,-79,10,one,,oyno,,wɜ̠ːn,,,0
11111450301,"N. Carolina",35.3,-79,20,two,,dwaaw,,tʰʉ̟ː,,,0
11111450301,"N. Carolina",35.3,-79,30,three,,tris,,θɹɪ̠ˑiˑ,,,0
11111450301,"N. Carolina",35.3,-79,40,four,,kwetwores,,foˑŭɹ̩,,,0
11111450301,"N. Carolina",35.3,-79,50,five,,kwenkwe,,fäːv,,,0
11111450301,"N. Carolina",35.3,-79,60,six,,swexs,,sɪ̠ːks,,,0
11111450301,"N. Carolina",35.3,-79,70,seven,,sextam,,ˈsɛ̠ːvən,,,0
11111450301,"N. Carolina",35.3,-79,80,eight,,oxtuu,,ɛˑɪt,,,0
11111450301,"N. Carolina",35.3,-79,90,nine,,nowan,,näːn,,,0
11111450301,"N. Carolina",35.3,-79,100,ten,,dekam,,tʰɪĭən,,,0
11111450301,"N. Carolina",35.3,-79,200,hundred,,kantom,,ˈhœ̈ˑndɹɪd,,,0
11111450301,"N. Carolina",35.3,-79,7820,,,,,ɑːɫ,,,0
11111450301,"N. Carolina",35.3,-79,7020,,,,,wäˑɪt,,,0
11111450301,"N. Carolina",35.3,-79,7030,,,,,ɹɛ̝ɪəd,,,0
11111450301,"N. Carolina",35.3,-79,7040,green,,glastos,,ɡɹɪˑiˑn,,,0
11111450301,"N. Carolina",35.3,-79,7210,,,,,ɫɑˑɔŋ,,,0
11111450301,"N. Carolina",35.3,-79,7410,,,,,ʃɑːɹp,,,0
11111450301,"N. Carolina",35.3,-79,7840,full,,laanos,,fɵ̟ːɫ,,,0
11111450301,"N. Carolina",35.3,-79,7510,young,,yowankos,,jœ̈ːŋ,,,0
11111450301,"N. Carolina",35.3,-79,7980,,,,,nɵ̜ˑÿˑ,,,0
11111450301,"N. Carolina",35.3,-79,7670,,,,,ˈnɛ̞ˑɪkɪd,,,0
11111450301,"N. Carolina",35.3,-79,7650,,,,,kʰwɪˑk,,,0
11111450301,"N. Carolina",35.3,-79,7660,,,,,fɛ̞ĕəst,,,0
11111450301,"N. Carolina",35.3,-79,7710,good,,mati,,ɡø̈ːd,,,0
11111450301,"N. Carolina",35.3,-79,7910,,,,,wɔːɹm,,,0
11111450301,"N. Carolina",35.3,-79,7920,,,,,kʰʌ̈ˑʊˑd,,,0
11111450301,"N. Carolina",35.3,-79,7560,,,,,söˑŭɹ̩,,,0
11111450301,"N. Carolina",35.3,-79,7680,,,,,ˈhʌ̈ˑʊɫi,,,0
11111450301,"N. Carolina",35.3,-79,7700,,,,,ˈbɛ̠ˑɾɹ̩,,,0
11111450301,"N. Carolina",35.3,-79,810,,,,,ɹäˑɪt,,,0
11111450301,"N. Carolina",35.3,-79,2010,head,,kwennom,,heɪ̆əd,,,0
11111450301,"N. Carolina",35.3,-79,2110,,,,,a̠ː,,,0
11111450301,"N. Carolina",35.3,-79,2130,,,,,iˑɹ̩,,,0
11111450301,"N. Carolina",35.3,-79,2140,teardrop,,dakro,,tʰiˑɹ̩,,,0
11111450301,"N. Carolina",35.3,-79,2210,,,,,mæ̝ɛ̝öθ,,,0
11111450301,"N. Carolina",35.3,-79,2230,tongue,,tangwaat,,tʰɜ̟ːŋ,,,0
